Request ID,Department,Request Type,Priority,Status,Ward,Date Opened,Date Closed,Channel,Citizen Satisfaction,Resolution Days,Target Days,Resolved Within Target,Opened Month,Opened Year,Opened Quarter,Is Closed
SR-2025-01772,Transportation Services,Road Sign Damage,Low,Closed,Ward 2,2025-04-09,2025-04-24,Mobile App,5.0,15.0,14,No,2025-04,2025,2,Yes
SR-2025-01773,Public Works,Snow Removal,Low,Closed,Ward 4,2025-06-17,2025-06-25,In Person,5.0,8.0,14,Yes,2025-06,2025,2,Yes
SR-2025-01774,Parks and Recreation,Grass Cutting,Critical,Closed,Ward 2,2025-06-10,2025-06-11,In Person,5.0,1.0,3,Yes,2025-06,2025,2,Yes
SR-2025-01775,By-law Enforcement,Noise Complaint,Medium,Closed,Ward 3,2025-04-10,2025-04-20,Phone,5.0,10.0,10,Yes,2025-04,2025,2,Yes
SR-2025-01776,Water Services,Water Quality Concern,High,Open,Ward 3,2025-06-02,,Phone,,,7,Pending,2025-06,2025,2,No
SR-2025-01777,Parks and Recreation,Grass Cutting,Low,Closed,Ward 2,2025-08-04,2025-08-08,Email,4.0,4.0,14,Yes,2025-08,2025,3,Yes
SR-2025-01778,Transportation Services,Traffic Concern,Medium,Closed,Ward 4,2025-06-10,2025-06-13,Mobile App,5.0,3.0,10,Yes,2025-06,2025,2,Yes
SR-2025-01779,Parks and Recreation,Trail Maintenance,Medium,Closed,Ward 3,2025-06-15,2025-06-17,In Person,3.0,2.0,10,Yes,2025-06,2025,2,Yes
SR-2025-01780,Water Services,Sewer Backup,Low,Open,Ward 5,2025-07-12,,Web,,,14,Pending,2025-07,2025,3,No
SR-2025-01781,Transportation Services,Traffic Concern,Medium,Closed,Ward 3,2025-06-17,2025-06-19,In Person,4.0,2.0,10,Yes,2025-06,2025,2,Yes
SR-2025-01782,By-law Enforcement,Noise Complaint,High,Closed,Ward 1,2025-03-09,2025-03-13,Phone,2.0,4.0,7,Yes,2025-03,2025,1,Yes
SR-2025-01783,Parks and Recreation,Tree Maintenance,Medium,In Progress,Ward 1,2025-05-01,,Mobile App,,,10,Pending,2025-05,2025,2,No
SR-2025-01784,Waste Management,Illegal Dumping,Low,Closed,Ward 1,2025-02-05,2025-02-15,In Person,4.0,10.0,14,Yes,2025-02,2025,1,Yes
SR-2025-01785,Water Services,Water Quality Concern,Medium,Closed,Ward 1,2025-02-15,2025-02-20,Mobile App,4.0,5.0,10,Yes,2025-02,2025,1,Yes
SR-2025-01786,Parks and Recreation,Park Equipment Damage,Low,Closed,Ward 2,2025-01-13,2025-01-16,Email,4.0,3.0,14,Yes,2025-01,2025,1,Yes
SR-2025-01787,Public Works,Pothole Repair,Low,Closed,Ward 3,2025-03-20,2025-03-25,Email,4.0,5.0,14,Yes,2025-03,2025,1,Yes
SR-2025-01788,Transportation Services,Traffic Concern,Low,Open,Ward 1,2025-09-10,,Email,,,14,Pending,2025-09,2025,3,No
SR-2025-01789,By-law Enforcement,Noise Complaint,Low,Closed,Ward 1,2025-04-17,2025-04-23,Mobile App,4.0,6.0,14,Yes,2025-04,2025,2,Yes
SR-2025-01790,Transportation Services,Streetlight Repair,Medium,Closed,Ward 5,2025-03-26,2025-04-03,Web,3.0,8.0,10,Yes,2025-03,2025,1,Yes
SR-2025-01791,Transportation Services,Road Sign Damage,Medium,Closed,Ward 5,2025-07-18,2025-07-22,Mobile App,5.0,4.0,10,Yes,2025-07,2025,3,Yes
SR-2025-01792,Waste Management,Recycling Issue,Medium,Closed,Ward 4,2025-03-03,2025-03-09,In Person,4.0,6.0,10,Yes,2025-03,2025,1,Yes
SR-2025-01793,Transportation Services,Traffic Concern,Low,Closed,Ward 2,2025-07-18,2025-08-02,Phone,2.0,15.0,14,No,2025-07,2025,3,Yes
SR-2025-01794,By-law Enforcement,Parking Complaint,High,Closed,Ward 4,2025-10-31,2025-11-07,Web,4.0,7.0,7,Yes,2025-10,2025,4,Yes
SR-2025-01795,Transportation Services,Traffic Signal Issue,Medium,In Progress,Ward 2,2025-05-10,,In Person,,,10,Pending,2025-05,2025,2,No
SR-2025-01796,Public Works,Sidewalk Damage,Low,Open,Ward 2,2025-06-20,,Email,,,14,Pending,2025-06,2025,2,No
SR-2025-01797,Transportation Services,Traffic Concern,High,Closed,Ward 4,2025-07-20,2025-07-25,Email,5.0,5.0,7,Yes,2025-07,2025,3,Yes
SR-2025-01798,By-law Enforcement,Parking Complaint,High,Closed,Ward 1,2025-05-08,2025-05-09,Web,4.0,1.0,7,Yes,2025-05,2025,2,Yes
SR-2025-01799,By-law Enforcement,Noise Complaint,High,In Progress,Ward 3,2025-01-01,,Email,,,7,Pending,2025-01,2025,1,No
SR-2025-01800,Water Services,Low Water Pressure,Low,Closed,Ward 3,2025-11-27,2025-12-03,Web,5.0,6.0,14,Yes,2025-11,2025,4,Yes
SR-2025-01801,Waste Management,Green Bin Issue,Medium,Closed,Ward 3,2025-01-18,2025-01-21,Email,4.0,3.0,10,Yes,2025-01,2025,1,Yes
SR-2025-01802,Parks and Recreation,Tree Maintenance,High,Open,Ward 1,2025-12-16,,Email,,,7,Pending,2025-12,2025,4,No
SR-2025-01803,Parks and Recreation,Tree Maintenance,Low,Closed,Ward 3,2025-08-22,2025-09-03,Mobile App,5.0,12.0,14,Yes,2025-08,2025,3,Yes
SR-2025-01804,Public Works,Snow Removal,Low,Closed,Ward 4,2025-04-21,2025-04-25,Web,4.0,4.0,14,Yes,2025-04,2025,2,Yes
SR-2025-01805,Public Works,Snow Removal,Medium,Closed,Ward 1,2025-03-31,2025-04-02,Web,4.0,2.0,10,Yes,2025-03,2025,1,Yes
SR-2025-01806,Waste Management,Illegal Dumping,High,Closed,Ward 2,2025-05-17,2025-05-18,Phone,5.0,1.0,7,Yes,2025-05,2025,2,Yes
SR-2025-01807,Transportation Services,Traffic Concern,High,In Progress,Ward 5,2025-01-23,,Email,,,7,Pending,2025-01,2025,1,No
SR-2025-01808,By-law Enforcement,Animal Complaint,High,Closed,Ward 5,2025-01-25,2025-01-28,Mobile App,4.0,3.0,7,Yes,2025-01,2025,1,Yes
SR-2025-01809,Water Services,Water Quality Concern,Medium,Closed,Ward 3,2025-07-10,2025-07-20,Mobile App,4.0,10.0,10,Yes,2025-07,2025,3,Yes
SR-2025-01810,Water Services,Low Water Pressure,Medium,Closed,Ward 4,2025-06-27,2025-07-03,In Person,3.0,6.0,10,Yes,2025-06,2025,2,Yes
SR-2025-01811,Water Services,Sewer Backup,Critical,Closed,Ward 3,2025-05-10,2025-05-11,Email,4.0,1.0,3,Yes,2025-05,2025,2,Yes
SR-2025-01812,Water Services,Low Water Pressure,High,Closed,Ward 5,2025-11-17,2025-11-19,Phone,4.0,2.0,7,Yes,2025-11,2025,4,Yes
SR-2025-01813,By-law Enforcement,Property Standards,Critical,Open,Ward 4,2025-12-21,,Web,,,3,Pending,2025-12,2025,4,No
SR-2025-01814,Water Services,Water Leak,Critical,Closed,Ward 3,2025-09-24,2025-09-24,In Person,4.0,0.0,3,Yes,2025-09,2025,3,Yes
SR-2025-01815,Transportation Services,Traffic Signal Issue,High,Closed,Ward 3,2025-06-21,2025-06-25,In Person,3.0,4.0,7,Yes,2025-06,2025,2,Yes
SR-2025-01816,Water Services,Water Quality Concern,Low,Closed,Ward 1,2025-07-28,2025-08-11,Phone,5.0,14.0,14,Yes,2025-07,2025,3,Yes
SR-2025-01817,Transportation Services,Traffic Concern,Low,Closed,Ward 5,2025-04-07,2025-04-21,Web,1.0,14.0,14,Yes,2025-04,2025,2,Yes
SR-2025-01818,Water Services,Low Water Pressure,High,Closed,Ward 3,2025-06-06,2025-06-08,Phone,5.0,2.0,7,Yes,2025-06,2025,2,Yes
SR-2025-01819,By-law Enforcement,Noise Complaint,Critical,Closed,Ward 2,2025-01-09,2025-01-09,Phone,4.0,0.0,3,Yes,2025-01,2025,1,Yes
SR-2025-01820,Transportation Services,Streetlight Repair,Low,Closed,Ward 4,2025-03-02,2025-03-11,Web,5.0,9.0,14,Yes,2025-03,2025,1,Yes
SR-2025-01821,Transportation Services,Road Sign Damage,Medium,Closed,Ward 4,2025-06-05,2025-06-13,In Person,4.0,8.0,10,Yes,2025-06,2025,2,Yes
SR-2025-01822,By-law Enforcement,Noise Complaint,Medium,In Progress,Ward 3,2025-09-13,,Mobile App,,,10,Pending,2025-09,2025,3,No
SR-2025-01823,Public Works,Sidewalk Damage,High,In Progress,Ward 5,2025-07-16,,Web,,,7,Pending,2025-07,2025,3,No
SR-2025-01824,Water Services,Sewer Backup,Critical,Closed,Ward 4,2025-01-14,2025-01-17,Web,1.0,3.0,3,Yes,2025-01,2025,1,Yes
SR-2025-01825,Water Services,Sewer Backup,Medium,Closed,Ward 3,2025-11-20,2025-11-23,Phone,4.0,3.0,10,Yes,2025-11,2025,4,Yes
SR-2025-01826,By-law Enforcement,Animal Complaint,Low,Closed,Ward 4,2025-12-27,2026-01-06,Web,3.0,10.0,14,Yes,2025-12,2025,4,Yes
SR-2025-01827,Public Works,Road Damage,Medium,Closed,Ward 5,2025-01-15,2025-01-25,Phone,4.0,10.0,10,Yes,2025-01,2025,1,Yes
SR-2025-01828,Water Services,Sewer Backup,Medium,Closed,Ward 1,2025-10-02,2025-10-04,In Person,3.0,2.0,10,Yes,2025-10,2025,4,Yes
SR-2025-01829,Water Services,Low Water Pressure,High,Closed,Ward 3,2025-03-25,2025-03-26,Email,4.0,1.0,7,Yes,2025-03,2025,1,Yes
SR-2025-01830,Public Works,Road Damage,Critical,Closed,Ward 4,2025-09-04,2025-09-07,Phone,3.0,3.0,3,Yes,2025-09,2025,3,Yes
SR-2025-01831,Water Services,Water Leak,Medium,Closed,Ward 4,2025-12-16,2025-12-25,Web,3.0,9.0,10,Yes,2025-12,2025,4,Yes
SR-2025-01832,Public Works,Road Damage,Low,Open,Ward 5,2025-11-06,,Web,,,14,Pending,2025-11,2025,4,No
SR-2025-01833,Water Services,Water Quality Concern,Medium,Closed,Ward 3,2025-01-11,2025-01-21,In Person,5.0,10.0,10,Yes,2025-01,2025,1,Yes
SR-2025-01834,Public Works,Snow Removal,Medium,Closed,Ward 1,2025-10-13,2025-10-21,Mobile App,2.0,8.0,10,Yes,2025-10,2025,4,Yes
SR-2025-01835,Transportation Services,Road Sign Damage,Medium,Closed,Ward 2,2025-05-05,2025-05-09,Web,3.0,4.0,10,Yes,2025-05,2025,2,Yes
SR-2025-01836,By-law Enforcement,Property Standards,Medium,Closed,Ward 4,2025-10-07,2025-10-14,Web,4.0,7.0,10,Yes,2025-10,2025,4,Yes
SR-2025-01837,Transportation Services,Traffic Signal Issue,Medium,Closed,Ward 3,2025-01-21,2025-01-26,Phone,3.0,5.0,10,Yes,2025-01,2025,1,Yes
SR-2025-01838,Transportation Services,Traffic Concern,Low,Closed,Ward 3,2025-01-07,2025-01-11,In Person,4.0,4.0,14,Yes,2025-01,2025,1,Yes
SR-2025-01839,By-law Enforcement,Noise Complaint,Medium,Open,Ward 2,2025-06-13,,Email,,,10,Pending,2025-06,2025,2,No
SR-2025-01840,Parks and Recreation,Park Equipment Damage,Medium,Closed,Ward 5,2025-04-20,2025-04-23,In Person,3.0,3.0,10,Yes,2025-04,2025,2,Yes
SR-2025-01841,Public Works,Road Damage,Medium,Open,Ward 1,2025-03-16,,Email,,,10,Pending,2025-03,2025,1,No
SR-2025-01842,By-law Enforcement,Noise Complaint,Medium,Closed,Ward 3,2025-07-31,2025-08-07,Email,5.0,7.0,10,Yes,2025-07,2025,3,Yes
SR-2025-01843,Public Works,Snow Removal,Low,Closed,Ward 3,2025-07-22,2025-07-25,Email,3.0,3.0,14,Yes,2025-07,2025,3,Yes
SR-2025-01844,Water Services,Low Water Pressure,High,Closed,Ward 4,2025-11-11,2025-11-18,Phone,4.0,7.0,7,Yes,2025-11,2025,4,Yes
SR-2025-01845,Parks and Recreation,Grass Cutting,Medium,Closed,Ward 5,2025-11-04,2025-11-06,Web,4.0,2.0,10,Yes,2025-11,2025,4,Yes
SR-2025-01846,Transportation Services,Traffic Signal Issue,High,Closed,Ward 3,2025-05-23,2025-05-27,Mobile App,3.0,4.0,7,Yes,2025-05,2025,2,Yes
SR-2025-01847,By-law Enforcement,Parking Complaint,High,Open,Ward 5,2025-08-29,,Email,,,7,Pending,2025-08,2025,3,No
SR-2025-01848,Water Services,Low Water Pressure,Medium,Closed,Ward 5,2025-09-08,2025-09-15,Web,4.0,7.0,10,Yes,2025-09,2025,3,Yes
SR-2025-01849,Waste Management,Illegal Dumping,High,In Progress,Ward 5,2025-11-01,,Phone,,,7,Pending,2025-11,2025,4,No
SR-2025-01850,Waste Management,Illegal Dumping,High,Closed,Ward 3,2025-06-28,2025-07-01,In Person,3.0,3.0,7,Yes,2025-06,2025,2,Yes
SR-2025-01851,Transportation Services,Traffic Concern,Medium,Closed,Ward 2,2025-12-09,2025-12-14,Mobile App,5.0,5.0,10,Yes,2025-12,2025,4,Yes
SR-2025-01852,Parks and Recreation,Grass Cutting,High,Closed,Ward 5,2025-04-15,2025-04-22,Phone,4.0,7.0,7,Yes,2025-04,2025,2,Yes
SR-2025-01853,Public Works,Sidewalk Damage,Medium,Closed,Ward 4,2025-11-21,2025-11-28,Mobile App,3.0,7.0,10,Yes,2025-11,2025,4,Yes
SR-2025-01854,Parks and Recreation,Trail Maintenance,Medium,Closed,Ward 2,2025-10-18,2025-10-27,Mobile App,4.0,9.0,10,Yes,2025-10,2025,4,Yes
SR-2025-01855,By-law Enforcement,Noise Complaint,Medium,In Progress,Ward 4,2025-10-09,,Web,,,10,Pending,2025-10,2025,4,No
SR-2025-01856,Public Works,Road Damage,High,Closed,Ward 5,2025-09-11,2025-09-15,In Person,5.0,4.0,7,Yes,2025-09,2025,3,Yes
SR-2025-01857,Waste Management,Green Bin Issue,Low,Closed,Ward 5,2025-08-07,2025-08-20,Web,5.0,13.0,14,Yes,2025-08,2025,3,Yes
SR-2025-01858,Water Services,Water Quality Concern,Medium,Closed,Ward 1,2025-04-03,2025-04-06,Web,4.0,3.0,10,Yes,2025-04,2025,2,Yes
SR-2025-01859,Public Works,Sidewalk Damage,Low,Closed,Ward 4,2025-03-07,2025-03-22,Phone,2.0,15.0,14,No,2025-03,2025,1,Yes
SR-2025-01860,Public Works,Pothole Repair,Low,Closed,Ward 4,2025-11-16,2025-11-30,Phone,3.0,14.0,14,Yes,2025-11,2025,4,Yes
SR-2025-01861,Parks and Recreation,Park Equipment Damage,Medium,Closed,Ward 2,2025-05-17,2025-05-27,Phone,4.0,10.0,10,Yes,2025-05,2025,2,Yes
SR-2025-01862,Public Works,Sidewalk Damage,High,Closed,Ward 1,2025-07-16,2025-07-18,Phone,4.0,2.0,7,Yes,2025-07,2025,3,Yes
SR-2025-01863,Public Works,Sidewalk Damage,High,Closed,Ward 2,2025-05-07,2025-05-14,Email,4.0,7.0,7,Yes,2025-05,2025,2,Yes
SR-2025-01864,By-law Enforcement,Property Standards,High,In Progress,Ward 1,2025-05-24,,Web,,,7,Pending,2025-05,2025,2,No
SR-2025-01865,Parks and Recreation,Grass Cutting,Medium,In Progress,Ward 4,2025-07-17,,Phone,,,10,Pending,2025-07,2025,3,No
SR-2025-01866,Parks and Recreation,Tree Maintenance,High,Closed,Ward 4,2025-08-16,2025-08-20,In Person,3.0,4.0,7,Yes,2025-08,2025,3,Yes
SR-2025-01867,Water Services,Water Leak,Medium,Closed,Ward 5,2025-12-11,2025-12-20,Mobile App,4.0,9.0,10,Yes,2025-12,2025,4,Yes
SR-2025-01868,Waste Management,Missed Garbage Pickup,Medium,Closed,Ward 1,2025-08-15,2025-08-20,In Person,4.0,5.0,10,Yes,2025-08,2025,3,Yes
SR-2025-01869,Transportation Services,Traffic Concern,Low,Closed,Ward 3,2025-04-22,2025-04-30,Phone,4.0,8.0,14,Yes,2025-04,2025,2,Yes
SR-2025-01870,Transportation Services,Road Sign Damage,High,Closed,Ward 5,2025-08-29,2025-08-30,Phone,5.0,1.0,7,Yes,2025-08,2025,3,Yes
SR-2025-01871,Transportation Services,Streetlight Repair,Medium,Open,Ward 5,2025-07-19,,Mobile App,,,10,Pending,2025-07,2025,3,No
SR-2025-01872,Waste Management,Green Bin Issue,Low,Closed,Ward 3,2025-08-17,2025-08-26,Mobile App,2.0,9.0,14,Yes,2025-08,2025,3,Yes
SR-2025-01873,Parks and Recreation,Grass Cutting,Medium,In Progress,Ward 2,2025-09-03,,Phone,,,10,Pending,2025-09,2025,3,No
SR-2025-01874,Parks and Recreation,Park Equipment Damage,High,In Progress,Ward 1,2025-07-06,,Phone,,,7,Pending,2025-07,2025,3,No
SR-2025-01875,Public Works,Road Damage,Low,Closed,Ward 3,2025-01-26,2025-02-02,Email,2.0,7.0,14,Yes,2025-01,2025,1,Yes
SR-2025-01876,Parks and Recreation,Grass Cutting,Low,Closed,Ward 2,2025-04-06,2025-04-12,In Person,4.0,6.0,14,Yes,2025-04,2025,2,Yes
SR-2025-01877,Public Works,Road Damage,High,Closed,Ward 2,2025-10-21,2025-10-27,Mobile App,5.0,6.0,7,Yes,2025-10,2025,4,Yes
SR-2025-01878,By-law Enforcement,Animal Complaint,Critical,In Progress,Ward 1,2025-05-01,,Phone,,,3,Pending,2025-05,2025,2,No
SR-2025-01879,By-law Enforcement,Noise Complaint,Low,Closed,Ward 4,2025-04-02,2025-04-13,In Person,3.0,11.0,14,Yes,2025-04,2025,2,Yes
SR-2025-01880,Waste Management,Recycling Issue,Low,In Progress,Ward 1,2025-05-06,,Mobile App,,,14,Pending,2025-05,2025,2,No
SR-2025-01881,Parks and Recreation,Grass Cutting,Medium,Closed,Ward 2,2025-09-16,2025-09-18,Web,4.0,2.0,10,Yes,2025-09,2025,3,Yes
SR-2025-01882,Water Services,Low Water Pressure,High,Closed,Ward 3,2025-11-08,2025-11-15,Email,4.0,7.0,7,Yes,2025-11,2025,4,Yes
SR-2025-01883,Parks and Recreation,Trail Maintenance,Low,Closed,Ward 1,2025-05-08,2025-05-13,Web,4.0,5.0,14,Yes,2025-05,2025,2,Yes
SR-2025-01884,Water Services,Low Water Pressure,Low,Closed,Ward 5,2025-09-08,2025-09-21,In Person,5.0,13.0,14,Yes,2025-09,2025,3,Yes
SR-2025-01885,Transportation Services,Traffic Concern,High,Closed,Ward 5,2025-11-28,2025-12-03,In Person,4.0,5.0,7,Yes,2025-11,2025,4,Yes
SR-2025-01886,Transportation Services,Traffic Concern,High,Closed,Ward 4,2025-07-28,2025-07-30,Phone,4.0,2.0,7,Yes,2025-07,2025,3,Yes
SR-2025-01887,Public Works,Road Damage,Low,In Progress,Ward 1,2025-06-02,,In Person,,,14,Pending,2025-06,2025,2,No
SR-2025-01888,Water Services,Water Quality Concern,Medium,Closed,Ward 1,2025-06-11,2025-06-20,Phone,3.0,9.0,10,Yes,2025-06,2025,2,Yes
SR-2025-01889,Water Services,Low Water Pressure,Medium,Closed,Ward 2,2025-03-13,2025-03-19,Web,4.0,6.0,10,Yes,2025-03,2025,1,Yes
SR-2025-01890,Parks and Recreation,Trail Maintenance,Medium,Closed,Ward 2,2025-12-31,2026-01-09,Email,4.0,9.0,10,Yes,2025-12,2025,4,Yes
SR-2025-01891,Parks and Recreation,Trail Maintenance,Critical,Closed,Ward 1,2025-03-16,2025-03-16,Mobile App,4.0,0.0,3,Yes,2025-03,2025,1,Yes
SR-2025-01892,Water Services,Water Quality Concern,High,In Progress,Ward 5,2025-02-09,,Mobile App,,,7,Pending,2025-02,2025,1,No
SR-2025-01893,Waste Management,Green Bin Issue,Low,In Progress,Ward 1,2025-09-03,,Mobile App,,,14,Pending,2025-09,2025,3,No
SR-2025-01894,Waste Management,Recycling Issue,Medium,Closed,Ward 5,2025-01-06,2025-01-09,Mobile App,3.0,3.0,10,Yes,2025-01,2025,1,Yes
SR-2025-01895,Public Works,Pothole Repair,Medium,Closed,Ward 3,2025-07-10,2025-07-12,In Person,4.0,2.0,10,Yes,2025-07,2025,3,Yes
SR-2025-01896,Water Services,Sewer Backup,Medium,Closed,Ward 4,2025-01-27,2025-02-06,Email,4.0,10.0,10,Yes,2025-01,2025,1,Yes
SR-2025-01897,Water Services,Water Leak,Medium,Closed,Ward 2,2025-10-17,2025-10-27,Email,2.0,10.0,10,Yes,2025-10,2025,4,Yes
SR-2025-01898,Waste Management,Green Bin Issue,High,Closed,Ward 2,2025-03-15,2025-03-17,Web,5.0,2.0,7,Yes,2025-03,2025,1,Yes
SR-2025-01899,By-law Enforcement,Animal Complaint,Medium,Closed,Ward 2,2025-01-23,2025-01-29,Phone,1.0,6.0,10,Yes,2025-01,2025,1,Yes
SR-2025-01900,Water Services,Low Water Pressure,Medium,Open,Ward 4,2025-03-19,,In Person,,,10,Pending,2025-03,2025,1,No
SR-2025-01901,By-law Enforcement,Parking Complaint,Critical,Closed,Ward 3,2025-02-03,2025-02-04,Email,5.0,1.0,3,Yes,2025-02,2025,1,Yes
SR-2025-01902,Public Works,Road Damage,Medium,In Progress,Ward 4,2025-12-11,,Web,,,10,Pending,2025-12,2025,4,No
SR-2025-01903,Public Works,Snow Removal,High,Closed,Ward 3,2025-07-10,2025-07-17,In Person,4.0,7.0,7,Yes,2025-07,2025,3,Yes
SR-2025-01904,By-law Enforcement,Parking Complaint,Medium,Closed,Ward 5,2025-03-21,2025-03-31,Phone,5.0,10.0,10,Yes,2025-03,2025,1,Yes
SR-2025-01905,Parks and Recreation,Tree Maintenance,Medium,Closed,Ward 4,2025-09-18,2025-09-24,Web,4.0,6.0,10,Yes,2025-09,2025,3,Yes
SR-2025-01906,By-law Enforcement,Parking Complaint,High,Closed,Ward 2,2025-03-17,2025-03-22,Phone,3.0,5.0,7,Yes,2025-03,2025,1,Yes
SR-2025-01907,Water Services,Low Water Pressure,High,Closed,Ward 4,2025-09-16,2025-09-19,Email,4.0,3.0,7,Yes,2025-09,2025,3,Yes
SR-2025-01908,By-law Enforcement,Parking Complaint,Medium,Closed,Ward 1,2025-11-16,2025-11-25,Mobile App,5.0,9.0,10,Yes,2025-11,2025,4,Yes
SR-2025-01909,Public Works,Snow Removal,Medium,Closed,Ward 3,2025-08-01,2025-08-10,Mobile App,5.0,9.0,10,Yes,2025-08,2025,3,Yes
SR-2025-01910,Public Works,Sidewalk Damage,Low,In Progress,Ward 4,2025-09-09,,In Person,,,14,Pending,2025-09,2025,3,No
SR-2025-01911,Parks and Recreation,Trail Maintenance,Medium,Closed,Ward 5,2025-05-05,2025-05-09,Mobile App,4.0,4.0,10,Yes,2025-05,2025,2,Yes
SR-2025-01912,By-law Enforcement,Animal Complaint,High,Closed,Ward 2,2025-02-12,2025-02-19,In Person,5.0,7.0,7,Yes,2025-02,2025,1,Yes
SR-2025-01913,Water Services,Water Quality Concern,High,In Progress,Ward 2,2025-12-24,,Web,,,7,Pending,2025-12,2025,4,No
SR-2025-01914,Public Works,Snow Removal,Low,Closed,Ward 3,2025-07-07,2025-07-20,In Person,5.0,13.0,14,Yes,2025-07,2025,3,Yes
SR-2025-01915,Public Works,Pothole Repair,Low,Closed,Ward 1,2025-02-21,2025-02-24,Web,5.0,3.0,14,Yes,2025-02,2025,1,Yes
SR-2025-01916,By-law Enforcement,Noise Complaint,High,Closed,Ward 4,2025-03-29,2025-04-02,Web,5.0,4.0,7,Yes,2025-03,2025,1,Yes
SR-2025-01917,Waste Management,Illegal Dumping,Medium,Closed,Ward 4,2025-11-10,2025-11-16,In Person,3.0,6.0,10,Yes,2025-11,2025,4,Yes
SR-2025-01918,Waste Management,Recycling Issue,Medium,Closed,Ward 3,2025-02-19,2025-02-28,Web,4.0,9.0,10,Yes,2025-02,2025,1,Yes
SR-2025-01919,Water Services,Sewer Backup,Medium,Closed,Ward 3,2025-08-20,2025-08-27,Mobile App,5.0,7.0,10,Yes,2025-08,2025,3,Yes
SR-2025-01920,Transportation Services,Traffic Concern,Medium,In Progress,Ward 3,2025-06-08,,Phone,,,10,Pending,2025-06,2025,2,No
SR-2025-01921,Parks and Recreation,Trail Maintenance,Low,Closed,Ward 1,2025-02-10,2025-02-13,Phone,4.0,3.0,14,Yes,2025-02,2025,1,Yes
SR-2025-01922,Public Works,Snow Removal,Low,Closed,Ward 3,2025-05-25,2025-06-09,In Person,4.0,15.0,14,No,2025-05,2025,2,Yes
SR-2025-01923,Parks and Recreation,Trail Maintenance,Medium,Closed,Ward 3,2025-11-26,2025-12-06,Phone,5.0,10.0,10,Yes,2025-11,2025,4,Yes
SR-2025-01924,Water Services,Water Leak,Medium,Closed,Ward 3,2025-06-26,2025-06-29,Email,2.0,3.0,10,Yes,2025-06,2025,2,Yes
SR-2025-01925,Parks and Recreation,Trail Maintenance,Medium,In Progress,Ward 3,2025-12-30,,Email,,,10,Pending,2025-12,2025,4,No
SR-2025-01926,Parks and Recreation,Grass Cutting,High,Closed,Ward 5,2025-12-04,2025-12-07,Phone,5.0,3.0,7,Yes,2025-12,2025,4,Yes
SR-2025-01927,Public Works,Road Damage,Critical,Closed,Ward 2,2025-09-07,2025-09-09,Phone,3.0,2.0,3,Yes,2025-09,2025,3,Yes
SR-2025-01928,By-law Enforcement,Animal Complaint,Critical,In Progress,Ward 4,2025-04-03,,Web,,,3,Pending,2025-04,2025,2,No
SR-2025-01929,Public Works,Sidewalk Damage,High,Open,Ward 3,2025-07-10,,Web,,,7,Pending,2025-07,2025,3,No
SR-2025-01930,Public Works,Snow Removal,High,In Progress,Ward 2,2025-04-14,,Phone,,,7,Pending,2025-04,2025,2,No
SR-2025-01931,Waste Management,Illegal Dumping,Medium,In Progress,Ward 5,2025-10-30,,In Person,,,10,Pending,2025-10,2025,4,No
SR-2025-01932,Parks and Recreation,Trail Maintenance,High,Closed,Ward 5,2025-01-21,2025-01-25,In Person,5.0,4.0,7,Yes,2025-01,2025,1,Yes
SR-2025-01933,Waste Management,Green Bin Issue,Low,Closed,Ward 1,2025-07-28,2025-08-09,Email,4.0,12.0,14,Yes,2025-07,2025,3,Yes
SR-2025-01934,Water Services,Water Quality Concern,High,Closed,Ward 2,2025-04-29,2025-05-02,Email,5.0,3.0,7,Yes,2025-04,2025,2,Yes
SR-2025-01935,Waste Management,Illegal Dumping,High,Open,Ward 5,2025-04-28,,Mobile App,,,7,Pending,2025-04,2025,2,No
SR-2025-01936,Water Services,Sewer Backup,Low,Closed,Ward 1,2025-04-24,2025-05-04,Email,3.0,10.0,14,Yes,2025-04,2025,2,Yes
SR-2025-01937,Public Works,Pothole Repair,High,Closed,Ward 3,2025-10-07,2025-10-11,In Person,1.0,4.0,7,Yes,2025-10,2025,4,Yes
SR-2025-01938,Transportation Services,Streetlight Repair,Medium,Closed,Ward 1,2025-10-01,2025-10-11,Phone,3.0,10.0,10,Yes,2025-10,2025,4,Yes
SR-2025-01939,Water Services,Sewer Backup,Low,Closed,Ward 3,2025-01-08,2025-01-21,Phone,4.0,13.0,14,Yes,2025-01,2025,1,Yes
SR-2025-01940,Water Services,Water Leak,Low,In Progress,Ward 2,2025-05-13,,Mobile App,,,14,Pending,2025-05,2025,2,No
SR-2025-01941,Transportation Services,Road Sign Damage,Medium,In Progress,Ward 2,2025-04-15,,Mobile App,,,10,Pending,2025-04,2025,2,No
SR-2025-01942,Public Works,Sidewalk Damage,Medium,Closed,Ward 2,2025-10-08,2025-10-11,Web,2.0,3.0,10,Yes,2025-10,2025,4,Yes
SR-2025-01943,Public Works,Road Damage,Low,Open,Ward 2,2025-05-19,,Web,,,14,Pending,2025-05,2025,2,No
SR-2025-01944,Water Services,Sewer Backup,Low,Open,Ward 4,2025-10-01,,In Person,,,14,Pending,2025-10,2025,4,No
SR-2025-01945,Public Works,Snow Removal,Medium,Closed,Ward 3,2025-02-12,2025-02-19,Phone,5.0,7.0,10,Yes,2025-02,2025,1,Yes
